concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
The Beatles began to gain popularity in the US.,The Beatles,0.9948367819703884,0.0,1.0,0.9948367819703884,-2.5007149517536162,0.3436683208036736,0.00046500323026391717,-7.673466205596924,0.08870144867329852,-2.4698243141174316,12.191206970443753,0.14292085312331998,5.439059819834931,1.4043766350414932,-25.007149517536163,-7.907955026379507,-3.168405537803968,0.32540461152270844,0.00046500323026391717,-7.673466205596924,0.04602997079918075,-3.1429344415664673,23.76955446956087,0.18091676219218247,7.111334706711911,0.45967984689273006,-19.010433226823807,-7.760976865828239
The Beatles' music captured the hearts of millions.,The Beatles,0.9954954410961744,0.0,1.0,0.9954954410961744,-2.4892480187118053,0.42751045106433516,2.022797474766807e-05,-10.808444023132324,0.4220583695731006,-0.8649064302444458,12.052209675815988,0.13687104980189096,10.861978066860441,1.6800210826892463,-24.892480187118053,-7.8716934001907415,-3.2250654314245497,0.330120844689176,2.022797474766807e-05,-10.808444023132324,0.39349830419384235,-0.9326785206794739,25.155220043853706,0.10151288889396035,13.299854201002601,1.285843234301759,-22.575458019971848,-8.53272109346059
The Beatles' charm captured the hearts of millions.,The Beatles,0.9923516720554576,0.0,1.0,0.9923516720554576,-3.9515028236433865,0.4141165432007205,1.1370110837592875e-07,-15.989692687988281,0.25590914384970953,-1.54243203997612,52.0134752088939,0.16765534878722432,28.502903686820694,1.1833675458618378,-39.515028236433864,-12.495749103299751,-5.305173365133149,0.31786742056175205,1.1370110837592875e-07,-15.989692687988281,0.04242775038855657,-3.1599526405334473,201.3759109492621,0.1478108838559585,34.20743445030827,0.75351375217801,-37.136213555932045,-14.036169386225975
The Beatles became a global phenomenon.,The Beatles,0.9977210242175268,0.0,1.0,0.9977210242175268,-2.327986139804125,0.3413128533943475,0.0012591917974772377,-6.677285194396973,0.12269704576244359,-2.098037004470825,10.257264023489604,0.14960131742893162,4.628106763309943,1.0553220804017993,-16.295902978628874,-6.159272381526958,-2.545649292320013,0.4058382711970657,0.0012591917974772377,-6.677285194396973,0.12269704576244359,-2.098037004470825,12.751504852923782,0.19319835604899657,6.257026117101046,0.46173240773855856,-12.728246461600065,-5.692244864501782
The Beatles' music influenced the youth of the 1960s.,The Beatles,0.9982248928696054,0.0,1.0,0.9982248928696054,-1.5966838356751916,0.5356285521209864,0.00036405981146040995,-7.918192386627197,0.6292817074905517,-0.4904031753540039,4.936634559005022,0.1692182587545011,4.707205445489415,1.8209755129789524,-22.35357369945268,-5.9742438680966305,-1.8612014044978422,0.5394054471762885,0.00036405981146040995,-7.918192386627197,0.6900398004141305,-0.41750212758779526,6.431458915459741,0.19177669592244156,6.064712475873089,0.947807410876379,-18.612014044978423,-5.885635622517538
The Beatles' fashion influenced the youth of the 1960s.,The Beatles,0.9989865186195156,0.0,1.0,0.9989865186195156,-2.0363892200080693,0.503910285792165,1.950890883726365e-06,-13.147224426269531,0.5834776716705525,-0.5406008064746857,7.662890174822752,0.1607621871634362,11.133582564089796,2.035138531446275,-28.509449080112972,-7.619470767390018,-2.5324246719959773,0.47703666298810543,1.950890883726365e-06,-13.147224426269531,0.36426887716983974,-1.1566523909568787,12.583981202538206,0.18896383670356234,14.467883782036427,1.1216709713912603,-25.324246719959774,-8.008229966312115
The Beatles' hairstyles influenced the youth of the 1960s.,The Beatles,0.997719957654322,0.0,1.0,0.997719957654322,-2.122676969335901,0.5079470923911785,3.133557080929478e-06,-12.673341751098633,0.6444242279843059,-0.4394274950027466,8.353469565082326,0.17317240425676259,10.736372018707455,1.7276834649608335,-29.717477570702613,-7.9423299620505965,-2.66152199762364,0.4768789941505297,3.133557080929478e-06,-12.673341751098633,0.3752297218624442,-1.5413902401924133,14.3180645836273,0.20381706499136562,13.749826331571782,0.8524623559484925,-26.615219976236403,-8.416471555131956
The Beatles' iconic mop-top hairstyle influenced the youth of the 1960s.,The Beatles,0.9995046360732436,0.0,1.0,0.9995046360732436,-2.3859648384493672,0.4758395137970511,1.599473363692524e-05,-11.043251037597656,0.4891162610733802,-0.7151550650596619,10.869544962152247,0.17613494498041657,9.465832036480107,1.984144799569999,-40.561402253639244,-9.83758504793652,-2.8657817152701544,0.4500865392694048,1.599473363692524e-05,-11.043251037597656,0.18963248040420042,-1.6626673936843872,17.562776930777677,0.19905732826748532,11.200737374505538,1.0763568439129043,-37.255162298512005,-10.332722918693683
They performed on the Ed Sullivan Show.,The Beatles,0.9981688290431048,0.0,1.0,0.9981688290431048,-2.4374868913610044,0.38132425356248356,0.0011977349407045204,-6.727323055267334,0.2664994631691141,-2.000035136938095,11.444243944885399,0.1591015729645371,5.382729558821936,1.0191492576879324,-19.499895130888035,-6.894254039738734,-2.5824431736097417,0.4196308870659393,0.0011977349407045204,-6.727323055267334,0.2715263013828497,-1.9900033473968506,13.229420478931381,0.18868207389891178,6.52820114053619,0.5500315498036107,-15.494659041658451,-6.325668065077501
They performed on the Ed Sullivan Show in 1964.,The Beatles,0.9990860934671892,0.0,1.0,0.9990860934671892,-1.8007714810973994,0.48213950432352665,0.0011977320850852975,-6.727325439453125,0.5011074087394275,-0.6909851431846619,6.054316453864649,0.16149325363699657,4.449687155200635,1.677103144307689,-21.609257773168792,-6.238055396163508,-1.719466701217041,0.5704320279092764,0.0011977320850852975,-6.727325439453125,0.7307998353780957,-0.31361567974090576,5.581551036042649,0.17080964126117545,5.528812421765762,0.9547029524516452,-15.475200310953369,-5.158400103651123
This performance helped launch the British Invasion.,The Beatles,0.99928424827256,0.0,1.0,0.99928424827256,-3.9581763022579253,0.2158297969262405,8.467744363732141e-05,-9.37666130065918,0.04968285342587253,-3.195514678955078,52.3617468224195,0.10534954955899811,10.235416683952987,0.9888495109651132,-31.665410418063402,-11.19541321783389,-4.420859526842833,0.17708441810931183,8.467744363732141e-05,-9.37666130065918,0.021542910984083088,-3.8377084732055664,83.16773955014777,0.10838985017294513,9.985012936876542,0.6384706301179213,-30.946016687899828,-11.69649488917681
The British Invasion was of the US music scene.,The Beatles,0.9971252025668056,0.0,1.0,0.9971252025668056,-3.6465867698192596,0.17907540788295037,0.0001576007722724375,-8.75544548034668,0.08038735600263952,-2.62582790851593,38.34356702053683,0.05484951038597885,8.039530461828223,1.6831478628794925,-36.465867698192596,-11.531519878065016,-3.5451745092868805,0.22081764774640333,0.0005532605706364476,-7.49968147277832,0.06970772144126801,-2.9709877967834473,34.64573081652805,0.07804466107487494,7.6114386866061245,0.9300549003564745,-21.271047055721283,-8.683868596874602
The Beatles experimented with various genres.,The Beatles,0.998957492189237,0.0,1.0,0.998957492189237,-3.0465669525521144,0.3344793152668255,0.00013104209493628816,-8.93999195098877,0.14234032751223094,-1.9495344161987305,21.042978731758648,0.15901521629043397,9.651801811588886,0.9195384332559218,-21.3259686678648,-8.06045850896081,-3.828741784393787,0.24966560407286278,0.00013104209493628816,-8.93999195098877,0.14234032751223094,-1.9495344161987305,46.00461807541142,0.1230882297038306,10.9145196929845,0.6483074986970215,-19.143708921968937,-8.561326898198352
The Beatles incorporated rock into their music.,The Beatles,0.994672455570499,0.0,1.0,0.994672455570499,-3.1862721433863044,0.37979585589647336,6.565092754127206e-05,-9.631158828735352,0.0856708050050101,-2.5212291479110718,24.198052225801668,0.19762178454450102,10.281429381206012,0.6101026247325319,-25.490177147090435,-9.012138557177005,-2.8921994753181934,0.4867446820067614,6.565092754127206e-05,-9.631158828735352,0.4967878946728564,-1.4736112244427204,18.032928996880415,0.21668267045789988,12.148126872432554,0.3457999968757859,-17.35319685190916,-7.084412948874805
The Beatles incorporated pop into their music.,The Beatles,0.9944860197037914,0.0,1.0,0.9944860197037914,-3.3312579670455307,0.38054765896133536,6.565092754127206e-05,-9.631158828735352,0.08605734311879273,-2.5143712759017944,27.97350933162707,0.19977345038180572,10.922919143774674,0.5753974938235942,-26.650063736364245,-9.422220393518428,-3.153197285719216,0.48753538009945446,6.565092754127206e-05,-9.631158828735352,0.497174432786639,-1.466753352433443,23.410796052240332,0.2195420257641336,13.467186662401437,0.3050478389783654,-18.919183714315295,-7.723724408340978
The Beatles incorporated folk into their music.,The Beatles,0.9927680076265576,0.0,1.0,0.9927680076265576,-2.8630145735805854,0.38787722108284095,6.565092754127206e-05,-9.631158828735352,0.0842877268815376,-2.5465677976608276,17.514245416303844,0.19777614023774936,9.354055523981934,0.7001354752286547,-22.904116588644683,-8.097828078458974,-2.622846636145065,0.4968276926424513,6.565092754127206e-05,-9.631158828735352,0.49540481654938384,-1.4989498741924763,13.774879897759927,0.215236518219334,11.565570631955838,0.4174973946660247,-15.737079816870391,-6.4246359321307
The Beatles incorporated classical into their music.,The Beatles,0.9968227103022148,0.0,1.0,0.9968227103022148,-3.5079995600972325,0.3865085791815705,6.565092754127206e-05,-9.631158828735352,0.08353575095211571,-2.560902953147888,33.38142341575342,0.20350767646731477,13.932234503256371,0.5893971407294136,-28.06399648077786,-9.922121109376715,-2.7385033645356693,0.49610477336832176,6.565092754127206e-05,-9.631158828735352,0.49465284061996195,-1.5132850296795368,15.463824061345608,0.22219068908340753,11.75037687984591,0.33952253299130275,-16.431020187214017,-6.707935902007345
The Beatles incorporated psychedelia into their music.,The Beatles,0.995198529490802,0.0,1.0,0.995198529490802,-2.4553815681332103,0.5231092602310785,6.565092754127206e-05,-9.631158828735352,0.6749855121195589,-0.39306405186653137,11.65087830472194,0.19845890385067558,10.548928709096081,0.7390824074852935,-22.09843411319889,-7.36614470439963,-2.792242781425427,0.559662101938929,6.565092754127206e-05,-9.631158828735352,0.937597295723338,-0.06443474441766739,16.31757554853863,0.22677914989868048,12.829347360433138,0.2246235373509845,-19.54569946997799,-7.387579999766962
The Beatles released groundbreaking albums.,The Beatles,0.9984601406019782,0.0,1.0,0.9984601406019782,-4.208413102974494,0.2179755117026618,2.4573813647431314e-06,-12.916414260864258,0.09440699143631551,-2.385403633117676,67.2497366826392,0.1074209116457183,18.0626069231309,0.8267782701733499,-25.250478617846966,-10.308464729130352,-4.618160937726498,0.23849806777872531,2.4573813647431314e-06,-12.916414260864258,0.07345125155028688,-2.611133337020874,101.3075498129264,0.1263780421274909,20.667768579253348,0.5776323869335089,-23.09080468863249,-10.326521787790622
"One of their albums is titled ""Sgt.",The Beatles,0.0,0.9997157019203602,0.0,0.9997157019203602,-2.0222522667609155,0.451846117527928,0.0003724033246873332,-7.895533084869385,0.305261351913183,-1.2551810145378113,7.5553223865568215,0.17210079890071123,5.650380625156306,1.337385286559987,-20.222522667609155,-6.394923166402909,-2.406071633915417,0.39913502094910314,0.0003724033246873332,-7.895533084869385,0.14357687045832246,-2.0123218297958374,11.090308667309815,0.18584121563527656,6.287665196947344,0.887272753636994,-19.248573071323335,-6.80539827344875
The Beatles' music had a significant impact on popular culture.,The Beatles,0.9985473697901264,0.0,1.0,0.9985473697901264,-1.3709504025561425,0.47212010700076407,0.013824512577017004,-4.281311988830566,0.518068257753435,-0.6597628891468048,3.9390926407262694,0.12799737973692102,1.937979927033525,2.276957765382348,-16.45140483067371,-4.749111503768488,-1.2279669735580683,0.46335075518056545,0.04242788189109187,-3.159949541091919,0.518068257753435,-0.6597628891468048,3.4142811516965352,0.0990273978465936,1.3398111574551703,1.8132389218634093,-9.823735788464546,-3.4732150963041275
The Beatles were influential in the music industry.,The Beatles,0.9852856400012427,0.0,1.0,0.9852856400012427,-1.8115798640582297,0.40135323361461667,0.002100381965157708,-6.16563606262207,0.3839535614721863,-0.9572336673736572,6.120108738274052,0.12166755544159469,3.471622695015002,1.7310589208583953,-16.304218776524067,-5.434739592174689,-2.411357541382313,0.39437684145458635,0.002100381965157708,-6.16563606262207,0.06532388032420926,-2.7283976078033447,11.149086222205002,0.19005365316654474,5.094444749684822,0.4785467752017195,-12.056787706911564,-5.391959380587613
"""Pepper's Lonely Hearts Club Band"" was released in 1967.",The Beatles,0.999756917219408,0.0,1.0,0.999756917219408,-1.4247187114415283,0.5889057075609616,1.968583249989064e-05,-10.835611343383789,0.7034532109584108,-0.35209856927394867,4.156688449393285,0.14737202487241463,6.824713096251916,2.413093080657422,-22.795499383064453,-5.698874845766113,-1.4165165614977013,0.6187269008847072,1.968583249989064e-05,-10.835611343383789,0.8066663288834072,-0.22039451450109482,4.1227341071219294,0.1480362621356326,7.625087057044557,1.9591349799203104,-19.83123186096782,-5.300119655815498
"""Revolver"" was released in 1966.",The Beatles,0.9995429756974372,0.0,1.0,0.9995429756974372,-1.882106738927012,0.4486694258209113,0.00020346662263511926,-8.500008583068848,0.351547600358463,-1.04541015625,6.567325939581669,0.14235315814313623,5.666818974572165,1.868730103024816,-20.703174128197134,-6.242241868420287,-1.9185377805390291,0.4624086744644021,0.00020346662263511926,-8.500008583068848,0.351547600358463,-1.04541015625,6.810992019418719,0.14684566162068202,6.481467297660145,1.5010266652324322,-17.266840024851263,-5.755613341617088
"""Abbey Road"" was released in 1969.",The Beatles,0.9998058955507068,0.0,1.0,0.9998058955507068,-1.7256699186424764,0.4912630686764638,0.00014104235681519116,-8.866450309753418,0.4441766993862687,-0.8335891962051392,5.616282221867951,0.15270771542933584,5.7834880424104895,1.9458416186965057,-20.708039023709716,-5.97789595236404,-1.7192332126927794,0.53032948612163,0.00014104235681519116,-8.866450309753418,0.5369124407741411,-0.685117170214653,5.580247960060716,0.16252247587847676,6.682261407653124,1.4514407983025543,-17.192332126927795,-5.4366927811178885
These albums are considered some of the greatest albums of all time.,The Beatles,0.990819110107448,0.0,1.0,0.990819110107448,-1.7457234413327218,0.47844500482188584,0.0002090489020444333,-8.472942352294922,0.31804943164184596,-1.1455484628677368,5.730045327952088,0.15132533121662445,5.39998653415092,2.1877871989750766,-22.694404737325385,-6.294295380504581,-2.4067071205418973,0.33524019048540526,0.0002090489020444333,-8.472942352294922,0.1956127886000208,-1.6316181421279907,11.09735864999903,0.13422757898254864,6.345358606774484,1.5820722424772784,-21.660364084877074,-7.220121361625691
"Some of The Beatles' most famous songs include: ""I Want to Hold Your Hand"", ""Yesterday"", ""Hey Jude"", ""Let It Be"", ""Come Together"", ""Yellow Submarine"", ""Strawberry Fields Forever"" and ""Penny Lane"".",The Beatles,0.985627021779976,0.0,1.0,0.985627021779976,-0.6944489361700903,0.714484876443607,0.0005469648367593387,-7.5111260414123535,0.8746800240268076,-0.1339125707745552,2.0026052065235023,0.10703362877991923,1.818710049818685,7.136937086168441,-36.111344680844695,-5.00774249510536,-0.711715948802213,0.71595544928269,0.0005469648367593387,-7.5111260414123535,0.8746800240268076,-0.1339125707745552,2.037484479747876,0.10797765315619716,1.9426348671753209,6.430251964803538,-34.16236554250622,-4.930912735530091
The Beatles had relationships and creative differences.,The Beatles,0.9985621112540494,0.0,1.0,0.9985621112540494,-4.443713960237801,0.14741739511528743,1.5944885895867574e-05,-11.046372413635254,0.015236698561191317,-4.188613653182983,85.09037783246121,0.0907644704834161,9.781194865612594,0.7021880029416683,-35.54971168190241,-12.568721099749908,-4.8828423383335275,0.1745477895793931,1.5944885895867574e-05,-11.046372413635254,0.012601584071405837,-4.378355026245117,132.0053349864327,0.11726368404214582,11.95878217684995,0.3847325553131837,-29.297054030001163,-11.960472223375405
The Beatles' relationships and creative differences led to their breakup.,The Beatles,0.9974870738983256,0.0,1.0,0.9974870738983256,-2.729087569595625,0.31014022336226604,4.207390940743715e-06,-12.378667831420898,0.1481114694011032,-1.9348523616790771,15.318903208201034,0.11584996949079662,10.279208941988069,2.123770801197857,-32.7490508351475,-9.453836657688575,-3.057356630265713,0.2622006428001085,4.207390940743715e-06,-12.378667831420898,0.1116440309331662,-2.4349902868270874,21.271254989431856,0.08747697411599871,11.458679877438492,1.8590620612378603,-30.573566302657127,-9.668210571056939
The Beatles broke up in 1970.,The Beatles,0.99715839632045,0.0,1.0,0.99715839632045,-1.1159808862333496,0.6023569788607966,0.018079584995834612,-4.012971878051758,0.7991111718165124,-0.22425520420074463,3.052560926159506,0.15328239986552614,2.0971513834100852,1.1475419050434716,-10.043827976100147,-3.347942658700049,-1.0755350029628192,0.6578521898905604,0.018079584995834612,-4.012971878051758,0.8959088731500605,-0.1099165752530098,2.93156087481457,0.15873041456077597,2.456451240971057,0.6492926065053304,-7.528745020739734,-2.845598144184737
John went on to pursue a solo career.,The Beatles,0.9990825316317066,0.0,1.0,0.9990825316317066,-3.0028014997434287,0.3480413681863979,4.168977474462393e-05,-10.085254669189453,0.0472580227915859,-3.0521328449249268,20.141885443052768,0.16091857148402836,9.324221599986053,1.0120993339549524,-27.025213497690856,-9.008404499230286,-3.9629004448652267,0.21072068240561634,4.168977474462393e-05,-10.085254669189453,0.02263493783999357,-3.7910139560699463,52.60969639501133,0.09984779173142878,10.248556008911498,0.7041276341206674,-23.77740266919136,-9.707083991368266
Paul went on to pursue a solo career.,The Beatles,0.9996455317387242,0.0,1.0,0.9996455317387242,-2.9431286028379366,0.34502130381116125,7.215785037543226e-05,-9.536654472351074,0.07293753397304792,-2.618151903152466,18.97511915495383,0.16717521866745108,8.404984494625895,0.975539126677743,-26.48815742554143,-8.82938580851381,-3.956390380859375,0.19271073731650543,7.215785037543226e-05,-9.536654472351074,0.01838046626970225,-4.072346925735474,52.26831631291014,0.09695408359382594,8.802348393859518,0.6679057468667147,-23.73834228515625,-9.691137656361072
The Beatles influenced music.,The Beatles,0.9951683023868384,0.0,1.0,0.9951683023868384,-3.722445197403431,0.2156796188357398,0.0005760391963808737,-7.459334850311279,0.017121741718993836,-4.067406177520752,41.36541715825401,0.13203245265528604,6.240764815826188,0.42112431706895287,-18.612225987017155,-8.323640503911696,-4.113139087334275,0.24075871694303988,0.0005760391963808737,-7.459334850311279,0.01243076642622032,-4.464393377304077,61.13833523375399,0.16189576000972963,7.037747441636262,0.17197785969394044,-16.4525563493371,-8.22627817466855
The Beatles influenced popular culture.,The Beatles,0.9946650224110124,0.0,1.0,0.9946650224110124,-3.5813715445498624,0.18599498864889244,0.0005760397457349225,-7.459333896636963,0.025451005433889652,-3.6710633039474487,35.922776763403895,0.11437696813864517,5.0369457262002015,0.5521762779176573,-21.488229267299175,-8.772532863470436,-3.8657110676169397,0.2001214401142021,0.0005760397457349225,-7.459333896636963,0.025164708384116406,-3.6823127269744873,47.73720474759306,0.13605502198036368,5.5592410851721645,0.3030303946778164,-19.328555338084698,-8.643992728564763
The Beatles were inducted into the Rock and Roll Hall of Fame in 1988.,The Beatles,0.9988403340328796,0.0,1.0,0.9988403340328796,-0.787520613781655,0.7466524306657624,0.0011709242871559902,-6.749961853027344,0.9868648073768578,-0.013225248083472252,2.1979401224604973,0.1327043380607407,2.7082288607415332,1.6060031094715885,-14.175371048069792,-3.341166997975203,-0.34304734054471325,0.8509031550673687,0.061836378125051994,-2.7832634449005127,0.9931454487861748,-0.006878151558339596,1.4092354743223214,0.08868320946344181,0.6549765005402425,0.6569202342732482,-3.7735207459918456,-1.137759313916087
The Beatles have won numerous awards.,The Beatles,0.9985263382074934,0.0,1.0,0.9985263382074934,-2.165908350476197,0.3035329457336053,0.018264209325501116,-4.002811908721924,0.09797573053415917,-2.323035478591919,8.722521425952678,0.14579690781188756,2.0723551662820254,0.9915026205561239,-15.161358453333378,-5.730454857918143,-1.877568931877613,0.39648388461684336,0.018264209325501116,-4.002811908721924,0.09797573053415917,-2.323035478591919,6.537592195656055,0.17309437944496608,2.3988467633555834,0.6449701526385259,-9.387844659388065,-4.198371764120014
The Beatles have won 17 Grammy Awards.,The Beatles,0.0,0.9976365458662216,0.0,0.9976365458662216,-1.8361819385447435,0.3583891098256975,0.026948080663374594,-3.6138432025909424,0.08371735213335135,-2.480309009552002,6.272543526824359,0.16509848055760779,1.6929420619696016,1.3019529514559056,-16.525637446902692,-5.508545815634231,-1.5360176647081971,0.4404558273400367,0.057280427923321615,-2.8597962856292725,0.08371735213335135,-2.480309009552002,4.646051247335103,0.18140384469352716,1.6201519915035354,0.9554204835383076,-10.75212365295738,-4.063920750220083
"In 1995, the Beatles were awarded MBEs.",The Beatles,0.0,0.9998729890865692,0.0,0.9998729890865692,-2.752601528683534,0.3015192381420599,6.348528472935325e-05,-9.664702415466309,0.12817561638282096,-2.054353952407837,15.683379619940974,0.10316187124178088,7.6036434726424975,2.366433545608829,-35.78381987288594,-9.924645952589044,-2.779785853293207,0.2994473771956487,6.348528472935325e-05,-9.664702415466309,0.3602478281766341,-1.0209630727767944,16.115569482347993,0.07838631098341294,8.560739018183693,1.8499895723268944,-25.018072679638863,-8.339357559879621
The Beatles were awarded by Queen Elizabeth II.,The Beatles,0.9555695679983076,0.0072958615685422,1.0,0.9555695679983076,-2.75431020061175,0.3817667853862502,0.00039807056725608904,-7.82888126373291,0.11536311638764553,-2.15967059135437,15.710200277764304,0.17556202653090613,7.884793178472439,1.0067889419954565,-24.788791805505753,-8.26293060183525,-2.425141597787539,0.4892960771495598,0.00039807056725608904,-7.82888126373291,0.4887110438250591,-1.6438501961529255,11.303829903269431,0.21576293319579723,7.943605855909553,0.38435605250045835,-14.550849586725235,-5.940359468577386
MBE stands for Members of the British Empire.,The Beatles,0.9687335161949916,0.0258158741274924,1.0,0.9687335161949916,-2.7392849581490735,0.47555671731242627,1.3020776164752853e-05,-11.248964309692383,0.49682894703811264,-1.0157260596752167,15.475915212038313,0.1889593020951157,12.364147464504843,0.9448462447336979,-27.392849581490736,-8.66237962799009,-3.702231311549743,0.3290584297694415,1.3020776164752853e-05,-11.248964309692383,0.10796395749323813,-2.3398431539535522,40.53765566090615,0.15381651198672971,15.338979712481537,0.6994876996616475,-22.213387869298458,-9.068577623051809
